Id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,Y2
120,755.7078981,647.5793892,539.0691436,431.5313092,323.872688,215.6988376,107.9327121,0.850712073,0.88693318,0.925525957,0.962480307,0.991685004,1.026172268,1.053714286,1,4.380666537,7.795530667,11.16579487,14.58287478,17.99371101,21.41489385,25.257751,22.67708445,20.0622203,17.49195608,14.87487616,12.26403991,9.642857061,6.642857061,114.6750876,222.7272328,329.8263211,437.4476362,545.072994,652.6260403,758.2546117,770.7080955,783.1416646,796.5282906,809.3926898,822.2530463,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.45
864,756.9007124,649.7128355,542.0282476,433.9209115,325.0427897,216.0136513,108.0038128,0.921812776,0.941137652,0.963658153,0.986810728,1.012090037,1.030949831,1.053714286,1,4.657968111,8.271047958,11.9024772,15.52452971,19.13021099,22.78850177,26.63135891,23.75910509,20.93173953,18.08602458,15.24968635,12.42971935,9.557142857,6.557142857,112.6321806,218.9720905,325.4217188,429.0996157,532.296434,635.6934682,741.3220397,750.4041413,759.2213707,767.9288818,779.4081243,791.3684453,803.1285505,810.2042648,811.5185522,812.8328397,814.1471272,815.4614146,816.7757021,818.0899895,821.0399895,704.2685627,587.4971359,470.7257091,353.9542823,237.1828555,0.61
13,766.5908065,657.1179115,547.5247096,438.7377688,329.7755523,220.4004479,110.7898034,0.821271609,0.849692654,0.878065841,0.902308008,0.927476369,0.951390046,0.974930399,1,3.979239414,6.975854332,9.935918208,12.90880496,15.93096284,18.95846903,21.97709824,19.81214451,17.62981528,15.48403709,13.32543603,11.11756383,8.904343331,6.699999809,115.2001161,222.6828029,330.0240713,437.0946348,544.4637543,652.5313936,761.0541749,771.7397729,783.4428004,795.2872464,807.4023971,819.2189919,830.337067,841,839.2999965,837.599993,835.8999895,834.199986,832.4999826,830.7999791,829.0999756,711.2856934,593.4714112,475.6571289,357.8428467,240.0285645,0.44
656,756.1727372,646.8147743,537.7358101,428.8616901,321.4126033,214.3544663,107.8652144,0.783214439,0.831129291,0.885768796,0.925302221,0.979635098,1.019544206,1.053714286,1,3.814838945,6.660792389,9.524696602,12.37442732,15.23079664,18.12870266,21.97155981,19.99957802,17.99648173,15.97543468,13.96856111,11.95504895,9.900000082,6.900000082,113.9683725,221.1770491,328.4214134,435.0815435,541.1898476,647.0685769,752.6971483,755.6430616,758.4486707,761.2185921,764.5727477,768.4787293,772.6142857,779.69,777.4757143,775.2614286,773.0471429,770.8328571,768.6185714,766.4042857,769.3542857,661.1971429,553.04,444.8828572,336.7257143,228.5685715,0.44
455,757.075901,648.6390975,539.8538028,431.235843,322.7638437,213.6154033,108.348366,1.266366035,1.232836372,1.194920467,1.16377069,1.129801056,1.09614558,1.053714286,1,4.894160996,8.714418461,12.55438875,16.4154832,20.27226435,24.08781054,27.93066768,24.86507814,21.87339213,18.86199329,15.8294703,12.80126061,9.814285878,6.814285878,112.9545796,218.9963872,324.932281,430.8076753,536.5316416,642.2025777,747.8311491,754.5622874,761.3919118,768.3274501,775.3234878,782.4709535,789.6714495,796.7471638,799.761446,802.7757282,805.7900105,808.8042927,811.8185749,814.8328571,817.7828571,701.5542857,585.3257143,469.0971429,352.8685715,236.6400001,0.58
840,762.5488102,653.0316457,542.8821866,434.4573107,325.9584295,217.0894582,107.8756024,0.793602375,0.834503168,0.886618184,0.927132455,0.968044668,1.01110751,1.053714286,1,3.736913783,6.437845975,9.166133648,11.85915768,14.56120563,16.03886902,19.88172617,17.93052667,16.01530876,14.07273537,12.16542562,10.24909196,9.557142857,6.557142857,113.8681255,243.8175273,373.7669292,480.2024724,586.8753721,693.7480586,799.37663,803.25136,784.4876706,765.7239813,770.4741507,774.9869635,779.2999895,786.3757038,789.3614216,792.3471394,795.3328571,798.3185749,801.3042927,804.2900105,807.2400105,692.7685802,578.2971499,463.8257196,349.3542893,234.882859,0.58
160,726.1688493,621.0967712,515.9596365,411.7980172,308.5122188,206.6698865,104.8627417,0.622356074,0.675353085,0.728117702,0.786010775,0.840586537,0.898090919,0.944671728,1,3.960363545,6.916518079,9.900542823,12.85474153,15.86246469,18.85129602,21.78014866,19.67692797,17.57791629,15.45103441,13.35397856,11.20339825,9.071709781,7,111.9471299,217.5347285,323.5057077,429.4031545,535.149132,640.5166113,746.1980294,759.6651888,772.4918794,784.9351893,797.4520318,810.1203435,823.1671533,835.9000244,837.2428763,838.5857282,839.9285801,841.2714321,842.614284,843.9571359,845.2999878,725.1999895,605.0999913,484.999993,364.8999947,244.7999964,0.44
860,758.2413337,650.0167911,541.6002303,433.1810076,324.7001023,216.098302,107.9255156,0.843515573,0.891262692,0.940845845,0.969138611,0.992705759,1.031905451,1.053714286,1,4.663065532,8.387844667,12.08230348,15.80945462,19.49229178,23.15823758,27.00109473,24.12374348,21.18467863,18.2759341,15.33449725,12.43737437,9.557142857,6.557142857,111.9416033,217.8742073,323.9656632,430.0389736,536.250975,642.5471651,748.1757365,757.9484154,767.1729508,776.2386343,785.3224633,794.2676012,803.1285505,810.2042648,811.5185522,812.8328397,814.1471272,815.4614146,816.7757021,818.0899895,821.0399895,704.2685627,587.4971359,470.7257091,353.9542823,237.1828555,0.76
710,753.2108294,645.5704682,538.759547,431.9675549,324.3162016,216.0364995,108.0223268,0.940326825,0.954599017,0.980741642,0.999049121,1.024708101,1.039277434,1.053714286,1,3.887779251,6.750181642,9.564920456,12.45457119,15.27005988,18.10806419,21.95092133,19.87742777,17.82931106,15.82885793,13.75349289,11.75228988,9.728571265,6.728571265,112.5127744,217.6346178,322.8385356,428.1150687,533.8575902,639.9207747,745.5493462,751.4937127,758.100439,764.6250909,771.0771276,777.0631758,782.728561,789.8042753,792.8757038,795.9471324,799.018561,802.0899895,805.1614181,808.2328467,811.1828467,696.054277,580.9257073,465.7971377,350.668568,235.5399983,0.73
798,754.3278909,647.6594445,539.9325048,432.6610456,325.2068624,217.4117121,109.1778554,0.748889439,0.781616379,0.826087296,0.869352483,0.905138889,0.945364424,0.97456432,1,4.881910393,8.734511308,12.57555372,16.44553865,20.3464786,24.22689802,28.09897338,25.04563444,22.02160498,19.00913402,15.96772055,12.89535206,9.843504095,6.800000191,113.9227801,220.3553884,324.3978442,426.1288058,528.0029549,630.0274567,733.8770609,737.8971363,742.6073834,749.707783,759.1196767,768.388383,777.5067366,784.7999878,787.7857056,790.7714233,793.7571411,796.7428589,799.7285767,802.7142944,805.7000122,691.2428676,576.785723,462.3285784,347.8714338,233.4142892,0.59
788,752.5236314,643.8594553,536.4642837,429.304064,321.7526343,214.7171509,107.9413939,0.859393945,0.892726929,0.927002886,0.94619112,0.974366876,1.012344389,1.053714286,1,3.895771547,6.826730991,9.731951454,12.61385807,15.53237616,18.42080557,22.26366272,20.19646262,18.09407464,16.01742563,13.96409047,11.87414384,9.814285878,6.814285878,116.6208389,226.1229128,334.630988,443.1039352,551.5895791,660.0744334,765.7030048,765.2964483,765.1943709,766.0862922,767.0133415,767.9276941,768.8428362,775.9185505,773.9185505,771.9185505,769.9185505,767.9185505,765.9185505,763.9185505,766.8685505,659.1256969,551.3828432,443.6399896,335.8971359,228.1542823,0.3
195,763.8714503,654.465148,545.8274194,435.5552885,324.5032831,214.8759307,107.7778606,0.695860559,0.756253808,0.817823573,0.876593287,0.933503605,0.993026081,1.053714286,1,4.677757886,8.380263796,12.02458117,15.67865936,19.26401385,21.88176051,25.72461766,22.83257406,19.91578243,17.05717935,14.18881544,11.38917523,9.557142857,6.557142857,113.0581797,219.5861864,326.432177,433.661894,540.8074359,648.1360385,753.76461,767.1349983,780.4784166,793.503851,806.1455592,818.8714424,831.4142648,838.4899791,837.8042665,837.118554,836.4328414,835.7471289,835.0614164,834.3757038,837.3257038,717.854277,598.3828502,478.9114233,359.4399965,239.9685697,0.6
191,756.07348,647.2872162,539.1824888,430.3836077,324.7036767,215.6519981,107.8011715,0.719171497,0.772971304,0.830569324,0.887647927,0.942708294,0.998172937,1.053714286,1,4.655438127,8.31280344,11.94023044,15.56306422,19.20345779,22.83923847,26.68209561,23.81237177,20.94072074,18.09900803,15.26188853,12.40720925,9.557142857,6.557142857,111.5623153,216.8243346,322.4348212,428.2430336,532.8957131,637.9023794,743.5309508,758.3972034,773.0066092,787.2675477,801.3307604,816.549506,831.4142648,838.4899791,837.8042665,837.118554,836.4328414,835.7471289,835.0614164,834.3757038,837.3257038,717.854277,598.3828502,478.9114233,359.4399965,239.9685697,0.6
536,751.8992207,643.3006346,534.8637701,428.1896854,322.5330669,215.8612447,108.5335389,1.451538885,1.38901817,1.321895295,1.263123291,1.196692473,1.125639501,1.053714286,1,4.403296417,7.765121742,11.0703299,14.40326459,17.75328744,21.12645692,24.96931406,22.4088748,19.88990664,17.42755563,14.9374781,12.4303124,9.900000082,6.900000082,108.2484431,208.9915763,311.9189599,421.0468783,528.7846607,636.3634012,741.9919726,751.3149547,761.2432465,768.9872879,770.5307946,773.4644373,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.6
164,753.7225323,644.0877656,535.7954219,427.1314941,317.8521052,213.9658961,107.7832007,0.701200669,0.761082847,0.822243624,0.884908374,0.94009805,0.997818884,1.053714286,1,3.833847111,6.771517633,9.705589254,12.62767758,15.60835909,18.56543515,22.40829229,20.43158804,18.35106038,16.27413161,14.20918614,12.08564749,9.985714286,6.985714286,112.9419461,218.9399829,324.7705562,430.4924142,535.2058793,637.8389542,743.4675256,755.925583,768.3418354,780.9255513,793.6179825,807.3188066,823.1000209,830.1757352,831.5185871,832.861439,834.2042909,835.5471429,836.8899948,838.2328467,841.1828467,721.0828484,600.9828501,480.8828519,360.7828536,240.6828553,-0.16
106,756.7223186,649.7098196,542.8883525,433.9135777,325.5518793,217.5861347,107.928154,0.846154046,0.877370027,0.908608823,0.946594234,0.98311016,1.014588207,1.053714286,1,3.893958895,6.828140012,9.702188722,12.59471242,15.50828001,18.40006849,22.24292563,20.14896672,18.01478559,15.94073687,13.84821316,11.73464556,9.642857061,6.642857061,113.5339394,220.476187,327.7158576,435.3968435,543.0004763,650.468518,756.0970895,769.6917214,783.2351881,796.4812318,809.2859603,822.1680417,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.44
16,761.7168281,653.0864256,545.4833079,436.9844121,327.8056365,218.5934175,109.6372673,0.797494829,0.81715952,0.847935451,0.876932684,0.919396925,0.956660531,0.96969457,1,4.025707485,7.075986124,10.08593336,13.11913759,16.11967337,19.13500659,22.15014227,19.93872047,17.70272752,15.50706597,13.28814743,11.10189733,8.900849804,6.699999809,114.4984733,220.701151,327.2338713,434.5812195,542.9984567,650.2222333,757.3984024,768.7856432,781.7686798,794.4216739,806.2600399,817.0285171,828.9904548,841,839.2999965,837.599993,835.8999895,834.199986,832.4999826,830.7999791,829.0999756,711.2856934,593.4714112,475.6571289,357.8428467,240.0285645,0.6
575,752.7330147,644.8839124,537.0614679,429.2647287,322.9247482,216.1851019,107.8756401,0.793640069,0.830115777,0.876808962,0.922278783,0.964032488,1.006149586,1.053714286,1,4.906127237,8.842347168,12.71505918,16.61607562,20.49424383,24.4080357,28.25089284,25.18762276,22.09425999,19.06440514,16.00624585,12.9709348,9.900000082,6.900000082,114.6894171,222.531659,330.2681079,438.0011615,544.4926936,651.3464101,756.9749815,761.4427091,765.8576118,770.3783075,774.9023985,780.6680109,786.071439,793.1471533,796.3757213,799.6042892,802.8328571,806.0614251,809.289993,812.518561,815.468561,699.6257056,583.7828502,467.9399948,352.0971394,236.254284,0.73
630,739.6561219,632.0130043,524.6163583,420.5781244,317.1678657,212.3194388,107.1904132,0.847765057,0.859607805,0.887572784,0.925097965,0.94415467,0.954393401,0.971301322,1,3.766675208,6.813835012,9.80119519,12.81248423,15.77548059,18.75433084,21.75707966,19.83326161,17.62895896,15.48445594,13.31602406,11.19588486,9.059891763,6.900000095,112.9126237,219.3260943,324.8529869,428.6477821,532.5301139,636.8447177,741.2438462,747.4883672,753.3320412,760.0622931,768.5246425,776.8994554,784.8419961,792.7000122,795.9285801,799.1571481,802.385716,805.614284,808.8428519,812.0714199,815.2999878,699.4571324,583.614277,467.7714216,351.9285663,236.0857109,0.57
540,742.6808838,636.6591218,530.4884502,424.1189632,318.9856976,213.7172914,108.4634581,1.381458114,1.311944849,1.248821573,1.17996558,1.145048441,1.104410483,1.053714286,1,3.933491927,7.10226046,10.34923118,13.66740134,16.97133112,20.24455868,24.08741583,21.99678106,19.67086968,17.26675611,14.79144311,12.33037049,9.900000082,6.900000082,91.24513407,196.0433365,303.6362033,411.5633978,518.6493286,625.8689032,731.4974746,757.8237657,763.6969883,766.7755466,769.5197772,773.1052714,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.59
329,765.0358957,655.2828103,545.6738507,436.0954449,326.9747859,218.9422803,110.1440686,0.928171734,0.937780653,0.941259744,0.950552785,0.964358988,0.97902765,0.989759138,1,4.564232576,8.12040562,11.65328955,15.19482646,18.72698992,22.24934282,25.78897166,23.02473908,20.26856602,17.53568207,14.79414515,12.06198167,9.339628768,6.599999905,105.9121208,201.9995441,295.2138282,389.6526226,483.8687142,578.3940124,673.5687377,687.7994774,705.2549148,725.5834913,744.6875576,764.0143266,783.0318891,801.4000244,804.3714512,807.3428781,810.3143049,813.2857317,816.2571586,819.2285854,822.2000122,705.3857247,588.5714373,471.7571498,354.9428624,238.1285749,0.46
480,763.0592346,651.1918948,539.3081825,431.3539231,324.0332765,216.4171816,108.3753363,1.293336288,1.274227801,1.250319453,1.213525883,1.158813186,1.10329914,1.053714286,1,3.127218292,6.094724515,9.057481858,12.03926848,14.99615277,17.96911834,21.81197548,20.51332865,18.37439388,16.24020799,14.08699283,11.95867999,9.814285878,6.814285878,113.5031984,222.0803861,328.3380898,434.4863021,540.9928465,647.7327001,753.3612715,759.5437911,763.8380354,770.4517637,777.1749834,783.5398711,789.6714495,796.7471638,799.761446,802.7757282,805.7900105,808.8042927,811.8185749,814.8328571,817.7828571,701.5542857,585.3257143,469.0971429,352.8685715,236.6400001,0.6
498,763.0620699,652.1695673,541.2252001,430.5387769,323.13505,215.8365875,108.3946733,1.31267328,1.278392557,1.234303115,1.195714538,1.163595915,1.108654959,1.053714286,1,3.864815758,6.704118955,9.562510757,12.3641107,15.26177424,16.1833363,20.02619345,17.96137767,15.92207446,13.86368265,11.86208269,9.764419137,9.642857061,6.642857061,114.1030861,221.3607705,328.8234338,436.146782,542.4215962,648.9518836,754.580455,760.0202294,765.6625485,771.0998888,776.6765441,783.3017334,789.6714495,796.7471638,799.761446,802.7757282,805.7900105,808.8042927,811.8185749,814.8328571,817.7828571,701.5542857,585.3257143,469.0971429,352.8685715,236.6400001,0.6
768,759.320628,651.3948295,542.7791883,434.109262,325.458543,216.7990334,107.9980546,0.916054568,0.956664962,0.989882839,1.004352847,1.012380891,1.023377213,1.053714286,1,3.692761964,6.32632911,8.991725856,11.61042561,14.2432637,16.90506632,20.74792346,18.88373295,17.07873726,15.24191197,13.45178368,11.64751704,9.814285878,6.814285878,113.2682027,220.100843,327.1899035,434.2792668,541.3571234,648.5259586,754.1545301,757.1006097,759.6679659,761.9789019,764.2895351,766.611675,768.8428362,775.9185505,773.9185505,771.9185505,769.9185505,767.9185505,765.9185505,763.9185505,766.8685505,659.1256969,551.3828432,443.6399896,335.8971359,228.1542823,0.3
405,737.2896276,631.7035202,525.7128386,421.0806505,317.189591,213.1860431,108.1315553,1.049555297,1.015517616,0.982557817,0.962988902,0.935126763,0.910857143,1.053714286,1,3.742744785,6.465015912,9.165286796,11.86143556,14.55533428,17.21721685,21.06007399,19.13161489,17.22362945,15.34478714,13.47006695,11.5975968,9.757142803,6.757142803,111.4417975,214.9147022,317.7581154,420.1006269,521.7229977,625.9219087,731.5504801,738.1372505,745.9357709,754.3566399,763.2784106,772.9203221,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.3
841,773.2309715,662.2127573,551.1267281,440.1898242,329.2802413,218.6147353,107.8758839,0.793883936,0.836025994,0.878721697,0.928183724,0.968315482,1.011674721,1.053714286,1,3.737192215,6.478303277,9.159131502,11.83805043,14.50332949,17.16440243,21.00725957,19.05578164,17.10038486,15.20527092,13.31206628,11.43250151,9.557142857,6.557142857,114.2358405,222.4689324,330.8158724,439.1938211,547.5377649,655.8076853,761.4362567,764.9432717,767.8958922,770.7346648,773.5424287,776.3841974,779.2999895,786.3757038,789.3614216,792.3471394,795.3328571,798.3185749,801.3042927,804.2900105,807.2400105,692.7685802,578.2971499,463.8257196,349.3542893,234.882859,0.6
93,745.162907,639.0667832,533.4371574,426.9479873,321.0798554,214.8498554,107.8858973,0.803897274,0.850662242,0.885597265,0.918807873,0.963557069,1.008285182,1.053714286,1,3.68413713,6.420116384,9.157224384,11.87409214,14.59198113,17.28488699,21.12774414,19.24360699,17.30762773,15.37051971,13.45365195,11.53576294,9.642857061,6.642857061,114.0236327,221.2257683,328.4194268,434.8086448,540.9099349,647.5394327,753.1680041,766.2729428,779.5565215,792.8485773,806.9450736,821.3294978,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.45
433,761.8940972,653.1412713,543.6970431,434.9657175,326.4757719,217.062731,108.4786082,1.396608223,1.339765418,1.274596365,1.237143024,1.16200841,1.118250332,1.053714286,1,2.387173934,5.845913586,9.275271403,12.694281,16.14469876,19.59949807,23.44235522,22.87660985,20.23929877,17.63136953,15.0337885,12.40479932,9.771428571,6.771428571,114.2244935,221.6279728,329.2661496,436.3580577,543.8274356,651.2307479,756.8593193,760.6705366,764.5313396,768.157445,772.3298191,776.1247235,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.44
83,751.6134107,644.7542939,537.0391826,429.1847719,321.5547,214.3875105,107.9217825,0.83978248,0.877531213,0.914376488,0.952757668,0.984058407,1.018259137,1.053714286,1,2.636515614,5.344013261,8.031304781,10.73297733,13.3922264,16.1004266,19.94328374,19.10676811,17.19927045,15.31197892,13.41030635,11.55105727,9.642857061,6.642857061,109.6125927,213.0181768,317.0585085,420.9189249,524.3667238,627.7371297,733.3657011,750.8816798,767.9618099,784.4071926,801.0324904,818.0704058,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.1543031,601.0400139,480.9257247,360.8114355,240.6971463,0.59
743,748.230801,640.9914025,534.5470477,428.0716027,320.8863477,214.0924425,107.9630424,0.881042391,0.909813917,0.937584627,0.961136008,0.994581341,1.013734534,1.053714286,1,4.799721571,8.522554214,12.32946726,16.15717399,19.98433119,23.78057611,27.62343325,24.63799737,21.75802188,18.79396599,15.80911642,12.82481637,9.871428612,6.871428612,111.5436201,216.8866536,321.374395,426.2764993,530.7797146,634.8897652,740.5183366,745.2604274,749.3031046,754.2010741,758.6846805,763.567176,768.8428362,775.9185505,773.9185505,771.9185505,769.9185505,767.9185505,765.9185505,763.9185505,766.8685505,659.1256969,551.3828432,443.6399896,335.8971359,228.1542823,0.57
686,752.4437824,645.0812855,537.5345673,430.1152169,322.9946696,215.5747212,107.9416757,0.859675674,0.894889161,0.924814911,0.965354451,1.001917331,1.025206133,1.053714286,1,4.808338486,8.564899167,12.32332571,16.07382063,19.82904668,23.57802442,27.42088156,24.42682876,21.48455377,18.54041292,15.60420368,12.66326332,9.728571265,6.728571265,113.4981456,220.2733256,326.9258465,433.3188133,539.8815199,646.9841645,752.6127359,757.5717313,762.5251209,767.6011698,772.9367727,778.1026358,782.728561,789.8042753,792.8757038,795.9471324,799.018561,802.0899895,805.1614181,808.2328467,811.1828467,696.054277,580.9257073,465.7971377,350.668568,235.5399983,0.44
414,732.9158349,626.7725905,520.9097665,416.3103207,311.3452709,207.4109829,108.4538671,1.371867057,1.290718696,1.258387535,1.208165342,1.147024774,1.121376848,1.053714286,1,3.591754353,6.140703691,8.703965784,11.30199693,13.875098,16.46908823,20.31194537,18.54161959,16.81409882,15.0722653,13.29566272,11.54399022,9.771428571,6.771428571,113.7992576,221.9748175,328.5229816,435.4928451,543.057857,649.6308482,755.2594196,759.4958729,762.5845951,767.3007133,771.595132,775.2944023,779.9856934,787.0614076,784.8614129,782.6614181,780.4614233,778.2614286,776.0614338,773.861439,776.811439,667.4114373,558.0114356,448.6114338,339.2114321,229.8114304,0.43
861,762.1169927,654.6792395,546.2334725,437.4314858,327.3827738,217.5786101,107.9483794,0.8663794,0.893629054,0.923976343,0.948288072,0.989908382,1.0251477,1.053714286,1,4.67838145,8.384346722,12.06344004,15.71585298,19.37230414,23.0356609,26.87851804,23.98585088,21.06559989,18.17222086,15.30552221,12.43478534,9.557142857,6.557142857,112.3161426,218.1143573,324.6871435,431.889207,539.3025111,646.3348591,751.9634305,761.3615701,770.7204948,779.3048479,787.2599238,795.0037591,803.1285505,810.2042648,811.5185522,812.8328397,814.1471272,815.4614146,816.7757021,818.0899895,821.0399895,704.2685627,587.4971359,470.7257091,353.9542823,237.1828555,0.77
647,750.4619759,641.861175,533.3878174,427.5436178,321.281928,214.7384763,107.9689122,0.886912184,0.916593573,0.946039609,0.97328963,1.000630405,1.02967338,1.053714286,1,4.050981543,6.638366913,9.658369029,12.69554758,15.72973084,18.70455184,22.54740898,20.3392846,18.59475638,16.41761142,14.22329003,12.03196393,9.900000082,6.900000082,112.0587779,216.6295159,321.1698834,425.586617,526.245728,626.5535056,732.1820771,737.0375849,742.4811326,747.9550509,753.552603,762.9077776,772.6142857,779.69,777.4757143,775.2614286,773.0471429,770.8328571,768.6185714,766.4042857,769.3542857,661.1971429,553.04,444.8828572,336.7257143,228.5685715,0.44
645,758.2131101,649.6198028,540.3394872,431.1229103,322.4691464,215.2275396,107.9737584,0.89175842,0.923301694,0.954280418,0.981455229,1.009187227,1.032488908,1.053714286,1,1.53038602,4.540646836,7.562648084,10.61686681,13.61316307,16.66907393,20.51193107,20.82440221,18.65699855,16.47785446,14.26649289,12.11305378,9.900000082,6.900000082,114.3621114,221.7009324,329.0266693,436.6320465,542.6211815,648.1371176,753.7656891,756.3178635,758.9933281,761.681877,764.0907854,768.1159361,772.6142857,779.69,777.4757143,775.2614286,773.0471429,770.8328571,768.6185714,766.4042857,769.3542857,661.1971429,553.04,444.8828572,336.7257143,228.5685715,0.58
824,766.6658241,657.0718776,546.9112912,436.65958,326.6288241,216.5766687,107.8377804,0.755780431,0.801790866,0.855038894,0.908057838,0.958589888,1.011351478,1.053714286,1,3.824575682,6.604457121,9.386214975,12.15236748,14.93650669,17.7343813,21.57723844,19.53837704,17.54420989,15.54816632,13.5677281,11.56930318,9.557142857,6.557142857,112.0611817,215.0738932,318.3872121,421.5871371,522.5954151,623.9390529,729.5676244,735.2492981,743.4222991,751.2946928,759.2804802,769.4579149,779.2999895,786.3757038,789.3614216,792.3471394,795.3328571,798.3185749,801.3042927,804.2900105,807.2400105,692.7685802,578.2971499,463.8257196,349.3542893,234.882859,0.61
322,766.718549,656.4417846,546.0817489,435.927132,326.3737858,217.0699036,108.0353021,0.953302109,0.966720671,0.987913837,1.00663879,1.025627445,1.038565635,1.053714286,1,4.657583448,8.365771751,12.09930744,15.81120751,19.55593235,23.28680614,27.12966328,24.27207982,21.3638915,18.4303558,15.51845572,12.57373086,9.642857061,6.642857061,114.2279405,222.346161,330.2152581,437.8593285,544.8417595,651.229446,756.8580174,762.8157947,768.2404348,773.9141983,779.8129886,786.3734182,793.5285924,800.6043066,803.5757335,806.5471603,809.5185871,812.490014,815.4614408,818.4328676,821.3828676,704.5685801,587.7542927,470.9400052,354.1257178,237.3114303,0.31
556,759.8383365,651.114041,542.472585,432.7953783,323.447356,215.6289172,107.2830921,0.201092069,0.343949212,0.486806355,0.629663498,0.770680638,0.913537781,1.053714286,1,3.794465779,6.59046539,9.335514563,12.13991643,14.91711796,17.70630933,21.54916647,19.59755785,17.64441539,15.74222338,13.78067867,11.84633429,9.900000082,6.900000082,113.7371982,220.6334294,327.4744822,434.7906688,542.1829595,649.3082925,754.936864,758.771091,762.5462848,766.376657,769.7318955,773.0110299,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.43
357,751.9102507,643.5076698,535.0032594,426.5275671,320.0734234,214.2803415,108.4496618,1.367661835,1.315536976,1.26637693,1.20914612,1.157936908,1.110822457,1.053714286,1,1.80974978,4.756354895,7.774587235,10.8609186,13.94690578,17.03663835,20.87949549,20.8697457,18.72314057,16.50490821,14.21857684,11.93258964,9.642857061,6.642857061,63.5675501,120.6834749,221.1085784,322.7230016,424.3802734,526.3692282,631.9977996,688.6159672,745.0429031,758.1606602,770.0890976,781.9746865,793.5285924,800.6043066,803.5757335,806.5471603,809.5185871,812.490014,815.4614408,818.4328676,821.3828676,704.5685801,587.7542927,470.9400052,354.1257178,237.3114303,0.74
69,761.6150529,651.795365,543.9621918,435.1502229,327.3196016,217.8028721,107.8943251,0.812325107,0.855080143,0.890416286,0.939873926,0.979057901,1.016641904,1.053714286,1,4.925637179,9.01909328,13.15793965,17.25301915,21.4288081,25.48878128,29.33163843,26.2345727,22.96968806,19.65941315,16.3929051,13.0456876,9.814285878,6.814285878,120.3438942,233.9182983,347.3432889,461.0166853,574.5706164,688.2708875,793.899459,800.8269935,807.7097321,814.7418844,821.5256309,828.4288425,835.1857143,842.2614286,841.6042892,840.9471498,840.2900105,839.6328711,838.9757317,838.3185924,841.2685924,721.0543032,600.840014,480.6257248,360.4114356,240.1971464,1.09
514,740.6785507,634.9061338,529.0021915,423.3436742,317.6052289,212.201551,108.5385158,1.456515768,1.393524584,1.322660516,1.258708483,1.192360323,1.121214219,1.053714286,1,4.944254986,8.868682045,12.80943996,16.77287295,20.72769801,24.67692253,28.51977968,25.41838185,22.33681195,19.23891118,16.11833536,13.00636745,9.900000082,6.900000082,112.5385358,213.0593909,317.8044952,422.3606798,529.7302324,635.6638926,741.292464,746.3253534,756.4759233,762.4022441,768.5174846,771.8193571,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.58
509,745.8856477,639.6768955,533.1949332,425.8986505,318.4172213,213.602373,108.5649834,1.482983377,1.413054202,1.336839364,1.265461374,1.193183025,1.1206213,1.053714286,1,4.682200563,8.345645185,11.95981489,15.61034144,19.19469738,22.78334656,26.6262037,23.74400313,20.88055849,18.06638878,15.21586221,12.43150626,9.642857061,6.642857061,112.8736189,219.1011043,325.3202806,432.4042606,539.1134783,644.7848486,750.41342,754.8969404,759.3837372,763.8788432,767.5091454,771.51421,776.5571219,783.6328362,781.2614111,778.889986,776.518561,774.1471359,771.7757108,769.4042857,772.3542857,663.6971429,555.04,446.3828572,337.7257143,229.0685715,0.43
